transaction_id,transaction_amount,transaction_type,user_upi_id,transaction_year,transaction_month,transaction_date,transaction_time,Merchant_id,initiation_channel,geo_coordinates_latitude,geo_coordinates_longitude,remote_access_detected,Fraud Type,fraud_label,label_confidence
TXN002203,21408,PAY,user022@okbank,2026,3,15/03/26,4:37:00,MER0008,COLLECT,12.9295533589,77.6405009186,No,NONE,No,0.17
TXN001761,7765,PAY,user012@okbank,2026,1,18/01/26,11:07:00,MER0139,COLLECT,12.9906818964,77.5842893418,No,NONE,No,0.42
TXN001925,14230,PAY,user025@okbank,2026,6,21/06/26,8:18:00,MER0184,COLLECT,13.0063335618,77.6462386693,No,NONE,No,0.33
TXN000774,100,PAY,user021@okbank,2026,5,22/05/26,9:37:00,MER0195,MANDATE,13.0016753586,77.5902592472,No,NONE,No,0.33
TXN004177,14523,PAY,user044@okbank,2026,2,25/02/26,11:26:00,MER0042,ACCOUNT_IFSC,13.000928788,77.5681383832,No,NONE,No,0.4
TXN003798,16363,PAY,user026@okbank,2026,2,13/02/26,22:59:00,MER0018,COLLECT,12.8993225487,77.565772297,No,NONE,No,0.38
TXN001146,100,PAY,user002@okbank,2026,6,02/06/26,17:13:00,MER0054,MOBILE,13.0353260189,77.6756084847,No,NONE,No,0.36
TXN001900,15107,PAY,user044@okbank,2026,1,11/01/26,12:18:00,MER0161,COLLECT,13.0081179867,77.5397228277,No,NONE,No,0.17
TXN001161,23109,PAY,user003@okbank,2026,3,21/03/26,20:17:00,MER0022,VPA,12.8645656708,77.6473106603,No,NONE,No,0.19
TXN004266,6390,PAY,user030@okbank,2026,4,16/04/26,4:43:00,MER0183,IN_APP,12.9587637618,77.5270710527,No,NONE,No,0.32
TXN002050,15341,PAY,user050@okbank,2026,3,23/03/26,17:19:00,MER0023,VPA,12.9323900773,77.6272106116,No,NONE,No,0.27
TXN003317,20837,PAY,user001@okbank,2026,3,10/03/26,5:31:00,MER0109,COLLECT,13.071080715,77.6135018055,No,NONE,No,0.35
TXN000781,100,PAY,user030@okbank,2026,4,12/04/26,18:25:00,MER0032,MANDATE,12.9901111367,77.6611565731,No,NONE,No,0.44
TXN003486,20582,PAY,user025@okbank,2026,3,06/03/26,10:43:00,MER0066,QR,12.8995373763,77.584651633,No,NONE,No,0.02
TXN003832,21405,PAY,user003@okbank,2026,2,21/02/26,10:19:00,MER0117,INTENT,12.9821303338,77.5564387627,No,NONE,No,0.07
TXN001667,24324,PAY,user021@okbank,2026,4,13/04/26,12:27:00,MER0154,MANDATE,13.0402460961,77.6445039022,No,NONE,No,0.26
TXN003068,28693,PAY,user023@okbank,2026,1,09/01/26,17:17:00,MER0008,MANDATE,12.9274559919,77.5803921163,No,NONE,No,0.15
TXN000266,12182,PAY,user003@okbank,2026,2,05/02/26,11:46:00,MER0174,QR,13.0290114934,77.6698775803,No,NONE,No,0.36
TXN001210,9249,PAY,user035@okbank,2026,4,10/04/26,8:43:00,MER0179,QR,13.0271799192,77.5433488563,No,NONE,No,0.3
TXN002859,25975,PAY,user035@okbank,2026,1,09/01/26,14:07:00,MER0011,VPA,13.0156438365,77.5875106698,No,NONE,No,0.36
TXN000265,24902,PAY,user050@okbank,2026,5,23/05/26,21:33:00,MER0028,INTENT,12.9542498653,77.5948701476,No,NONE,No,0.43
TXN004953,3409,PAY,user040@okbank,2026,5,05/05/26,5:10:00,MER0029,INTENT,12.9098152456,77.5676619204,No,NONE,No,0.15
TXN003630,13194,PAY,user009@okbank,2026,1,08/01/26,8:44:00,MER0174,COLLECT,12.9931680811,77.5696936802,No,NONE,No,0.31
TXN000864,17573,PAY,user024@okbank,2026,2,11/02/26,18:20:00,MER0135,VPA,13.0347459011,77.5131408124,No,NONE,No,0.27
TXN004306,9855,PAY,user003@okbank,2026,1,03/01/26,12:39:00,MER0194,INTENT,12.9797593991,77.6147150075,No,NONE,No,0.02
TXN003071,15332,PAY,user027@okbank,2026,5,21/05/26,7:52:00,MER0134,QR,12.9703071588,77.5906508421,No,NONE,No,0.14
TXN000029,74225,PAY,user027@okbank,2026,5,15/05/26,17:41:00,MER0009,IN_APP,12.9528765578,77.552922026,No,REMOTE_ACCESS_FRAUD,Yes,0.75
TXN000949,32801,PAY,user022@okbank,2026,4,27/04/26,22:24:00,MER0091,INTENT,13.0180634017,77.5273958352,No,NONE,No,0.21
TXN000354,15684,PAY,user016@okbank,2026,2,26/02/26,0:38:00,MER0180,ACCOUNT_IFSC,13.0178074342,77.5806279471,No,NONE,No,0.29
TXN001550,30412,PAY,user015@okbank,2026,5,07/05/26,23:44:00,MER0060,ACCOUNT_IFSC,12.910082406,77.5924284369,No,NONE,No,0.33
TXN000139,105920,PAY,user021@okbank,2026,4,07/04/26,15:01:00,MER0144,COLLECT,12.9568000161,77.6108614493,Yes,SIM_SWAP_DRAIN,Yes,0.6
TXN000052,68889,PAY,user044@okbank,2026,5,11/05/26,9:50:00,MER0186,VPA,12.9334370136,77.6594687618,No,FAKE_CUSTOMER_CARE,Yes,0.96
TXN002082,14950,PAY,user033@okbank,2026,1,14/01/26,12:00:00,MER0068,ACCOUNT_IFSC,12.9746785585,77.699686757,No,NONE,No,0.5
TXN004032,5704,PAY,user017@okbank,2026,6,18/06/26,0:41:00,MER0032,MANDATE,13.027975054,77.560745292,No,NONE,No,0.47
TXN001854,28356,PAY,user021@okbank,2026,3,08/03/26,19:56:00,MER0072,MOBILE,12.9227494023,77.6482341059,No,NONE,No,0.1
TXN003149,5584,PAY,user045@okbank,2026,5,19/05/26,5:42:00,MER0136,MOBILE,12.8825158427,77.5482598445,No,NONE,No,0.36
TXN001183,12918,PAY,user012@okbank,2026,3,16/03/26,16:02:00,MER0093,VPA,12.950717037,77.5710797324,No,NONE,No,0.34
TXN003354,14099,PAY,user023@okbank,2026,2,12/02/26,19:39:00,MER0070,VPA,12.9292047506,77.5355630793,No,NONE,No,0.23
TXN002801,21853,PAY,user037@okbank,2026,3,05/03/26,22:42:00,MER0069,VPA,12.9778923019,77.6020824834,No,NONE,No,0.14
TXN004838,19292,PAY,user013@okbank,2026,5,09/05/26,5:26:00,MER0043,VPA,13.0881060774,77.6575743656,No,NONE,No,0.38
TXN002271,21583,PAY,user008@okbank,2026,6,20/06/26,3:31:00,MER0123,COLLECT,12.8741911716,77.6943773584,No,NONE,No,0.37
TXN000441,10425,PAY,user027@okbank,2026,2,22/02/26,6:01:00,MER0112,INTENT,13.0007421429,77.4504271596,No,NONE,No,0.48
TXN000087,40553,PAY,user024@okbank,2026,2,06/02/26,10:23:00,MER0164,MOBILE,12.9922852289,77.6783374245,No,MULE_ACCOUNT,Yes,0.68
TXN002379,11480,PAY,user011@okbank,2026,4,17/04/26,2:09:00,MER0092,MANDATE,13.0456603575,77.5870840585,No,NONE,No,0.27
TXN003066,20662,PAY,user015@okbank,2026,2,18/02/26,15:28:00,MER0185,INTENT,12.9432385861,77.6351426322,No,NONE,No,0.36
TXN001715,15793,PAY,user047@okbank,2026,5,20/05/26,9:27:00,MER0007,INTENT,12.9266010695,77.4837930382,No,NONE,No,0.33
TXN001370,12867,PAY,user005@okbank,2026,3,23/03/26,3:34:00,MER0113,VPA,13.0859210059,77.5553786175,No,NONE,No,0.21
TXN000445,22355,PAY,user024@okbank,2026,2,05/02/26,4:33:00,MER0145,MANDATE,12.9079211569,77.5642973536,No,NONE,No,0.16
TXN001512,5260,PAY,user023@okbank,2026,6,10/06/26,11:45:00,MER0100,MOBILE,12.9383773708,77.5945448776,No,NONE,No,0.37
TXN002620,16744,PAY,user044@okbank,2026,2,11/02/26,18:03:00,MER0094,VPA,12.907837906,77.5218376882,No,NONE,No,0.37
TXN001255,17483,PAY,user047@okbank,2026,2,22/02/26,1:45:00,MER0040,COLLECT,13.0380619096,77.5722331004,No,NONE,No,0.19
TXN001209,100,PAY,user019@okbank,2026,2,24/02/26,13:32:00,MER0189,ACCOUNT_IFSC,12.9895101073,77.5369848869,No,NONE,No,0.16
TXN001033,21562,PAY,user027@okbank,2026,1,27/01/26,22:44:00,MER0098,IN_APP,13.0042513108,77.538812124,No,NONE,No,0.45
TXN000109,73230,PAY,user031@okbank,2026,6,21/06/26,0:52:00,MER0122,VPA,12.9222618441,77.6020785619,No,COLLECT_REQUEST_FRAUD,Yes,0.89
TXN004195,6608,PAY,user015@okbank,2026,3,07/03/26,3:12:00,MER0054,INTENT,13.0184916466,77.5957158418,No,NONE,No,0.35
TXN004889,8257,PAY,user017@okbank,2026,2,09/02/26,12:29:00,MER0002,VPA,12.9233048855,77.5969425857,No,NONE,No,0.28
TXN002860,6785,PAY,user029@okbank,2026,6,10/06/26,8:39:00,MER0060,QR,12.9071966093,77.6244937637,No,NONE,No,0.51
TXN003384,18261,PAY,user019@okbank,2026,5,15/05/26,22:05:00,MER0111,MANDATE,13.0627662308,77.5920447276,No,NONE,No,0.35
TXN001125,26492,PAY,user040@okbank,2026,6,14/06/26,18:07:00,MER0046,ACCOUNT_IFSC,12.8422810708,77.5668306642,No,NONE,No,0.11
TXN003152,14561,PAY,user040@okbank,2026,6,09/06/26,13:01:00,MER0091,QR,13.006016643,77.6175733997,No,NONE,No,0.22
TXN000340,17465,PAY,user016@okbank,2026,1,26/01/26,23:37:00,MER0085,QR,12.9994518234,77.4439300783,No,NONE,No,0.21
TXN000920,8125,PAY,user050@okbank,2026,4,27/04/26,11:28:00,MER0144,INTENT,13.0122566957,77.5872194613,No,NONE,No,0.27
TXN001516,19885,PAY,user011@okbank,2026,4,27/04/26,8:32:00,MER0015,COLLECT,12.9077631468,77.5843921664,No,NONE,No,0.23
TXN003057,32717,PAY,user021@okbank,2026,6,21/06/26,6:55:00,MER0028,COLLECT,12.9961906989,77.5667313544,No,NONE,No,0.21
TXN003067,21410,PAY,user030@okbank,2026,4,26/04/26,22:31:00,MER0167,MANDATE,13.0663795606,77.5882502983,No,NONE,No,0.24
TXN002432,37272,PAY,user038@okbank,2026,3,06/03/26,17:01:00,MER0024,MANDATE,12.8763769902,77.6003378773,No,NONE,No,0.24
TXN002993,36896,PAY,user025@okbank,2026,3,26/03/26,14:13:00,MER0154,COLLECT,13.0489857333,77.6132749907,No,NONE,No,0.41
TXN002467,7478,PAY,user046@okbank,2026,5,08/05/26,9:18:00,MER0109,QR,12.9982494779,77.5715095719,No,NONE,No,0.38
TXN004841,29824,PAY,user038@okbank,2026,6,20/06/26,11:24:00,MER0041,QR,13.0687222587,77.6598982761,No,NONE,No,0.08
TXN000670,100,PAY,user048@okbank,2026,6,25/06/26,23:40:00,MER0063,ACCOUNT_IFSC,12.9287913914,77.5438242662,No,NONE,No,0.36
TXN003748,23786,PAY,user016@okbank,2026,3,22/03/26,7:57:00,MER0020,COLLECT,13.0080651755,77.6384386096,No,NONE,No,0.26
TXN000385,36362,PAY,user012@okbank,2026,4,27/04/26,8:08:00,MER0040,INTENT,12.9724973757,77.5946658514,No,NONE,No,0.28
TXN001068,36679,PAY,user012@okbank,2026,3,26/03/26,10:25:00,MER0178,INTENT,12.9881417983,77.6708078563,No,NONE,No,0.19
TXN004598,100,PAY,user006@okbank,2026,4,09/04/26,19:57:00,MER0068,ACCOUNT_IFSC,12.9956741456,77.5465893075,No,NONE,No,0.13
TXN002505,12158,PAY,user022@okbank,2026,4,08/04/26,1:55:00,MER0036,QR,13.0438535254,77.6390791192,No,NONE,No,0.42
TXN002207,36465,PAY,user039@okbank,2026,4,01/04/26,19:52:00,MER0162,MOBILE,12.9960083344,77.684798774,No,NONE,No,0.52
TXN004996,14708,PAY,user026@okbank,2026,2,11/02/26,18:32:00,MER0127,MOBILE,13.0410336894,77.6140803676,No,NONE,No,0.54
TXN004354,13294,PAY,user047@okbank,2026,5,25/05/26,2:03:00,MER0110,VPA,12.9486115958,77.5747726585,No,NONE,No,0.35
TXN001221,9436,PAY,user026@okbank,2026,3,04/03/26,2:03:00,MER0106,ACCOUNT_IFSC,12.9802141635,77.6363230236,No,NONE,No,0.38
TXN000614,19536,PAY,user005@okbank,2026,3,02/03/26,1:23:00,MER0013,VPA,12.9429013085,77.6567050136,No,NONE,No,0.41
TXN003571,24870,PAY,user001@okbank,2026,1,28/01/26,12:39:00,MER0151,MANDATE,13.0022589978,77.4848191007,No,NONE,No,0.02
TXN004848,15893,PAY,user028@okbank,2026,2,12/02/26,11:23:00,MER0065,COLLECT,12.9528970774,77.6232755095,No,NONE,No,0.28
TXN000867,28016,PAY,user011@okbank,2026,5,14/05/26,11:28:00,MER0067,INTENT,12.9077972296,77.6003866969,No,NONE,No,0.31
TXN002444,20350,PAY,user022@okbank,2026,1,03/01/26,3:33:00,MER0196,IN_APP,12.8864342574,77.6341357271,No,NONE,No,0.19
TXN000928,14728,PAY,user012@okbank,2026,1,18/01/26,6:57:00,MER0104,INTENT,12.8806072477,77.6254643013,No,NONE,No,0.23
TXN003217,100,PAY,user029@okbank,2026,3,02/03/26,20:04:00,MER0043,INTENT,12.9340952627,77.5766257286,No,NONE,No,0.54
TXN003914,4861,PAY,user028@okbank,2026,6,03/06/26,22:34:00,MER0128,MOBILE,12.9548561035,77.6523805336,No,NONE,No,0.25
TXN001411,36679,PAY,user046@okbank,2026,5,03/05/26,20:51:00,MER0017,VPA,13.0487524515,77.6223214333,No,NONE,No,0.32
TXN003277,18388,PAY,user039@okbank,2026,1,08/01/26,13:30:00,MER0156,QR,12.9364510104,77.5706787867,No,NONE,No,0.3
TXN002752,5809,PAY,user018@okbank,2026,5,05/05/26,0:30:00,MER0117,IN_APP,12.9433506093,77.6414056184,No,NONE,No,0.29
TXN000693,26399,PAY,user042@okbank,2026,3,05/03/26,4:53:00,MER0014,QR,12.920017916,77.6461897047,No,NONE,No,0.15
TXN001431,25783,PAY,user023@okbank,2026,5,25/05/26,16:08:00,MER0146,ACCOUNT_IFSC,12.9532033573,77.671032464,No,NONE,No,0.32
TXN000993,18544,PAY,user035@okbank,2026,3,12/03/26,4:30:00,MER0002,VPA,12.9657486925,77.5351804272,No,NONE,No,0.19
TXN000642,11855,PAY,user043@okbank,2026,5,20/05/26,7:18:00,MER0034,MOBILE,12.9325191268,77.5633252048,No,NONE,No,0.17
TXN002944,9152,PAY,user038@okbank,2026,3,27/03/26,0:56:00,MER0153,QR,12.8873513228,77.6018143823,No,NONE,No,0.39
TXN003368,17839,PAY,user008@okbank,2026,5,01/05/26,20:16:00,MER0135,MOBILE,12.8912488353,77.6062733659,No,NONE,No,0.32
TXN003653,18932,PAY,user016@okbank,2026,1,05/01/26,4:05:00,MER0011,INTENT,13.0141151288,77.6725516822,No,NONE,No,0.27
TXN001350,12942,PAY,user009@okbank,2026,5,14/05/26,19:51:00,MER0181,VPA,12.9146006105,77.6641211047,No,NONE,No,0.28
TXN001755,21602,PAY,user004@okbank,2026,2,19/02/26,7:12:00,MER0141,COLLECT,12.9865503659,77.59619799,No,NONE,No,0.13
TXN003537,21527,PAY,user014@okbank,2026,2,14/02/26,10:15:00,MER0062,VPA,13.0136409567,77.5527415328,No,NONE,No,0.16
TXN003925,22084,PAY,user045@okbank,2026,3,13/03/26,3:17:00,MER0153,COLLECT,13.0259241944,77.5674682386,No,NONE,No,0.21
TXN003040,20068,PAY,user040@okbank,2026,1,10/01/26,12:05:00,MER0086,INTENT,12.9185513781,77.5761896133,No,NONE,No,0.21
TXN003465,21679,PAY,user050@okbank,2026,2,12/02/26,10:33:00,MER0030,INTENT,12.9123269651,77.6788809179,No,NONE,No,0.38
TXN004228,12531,PAY,user030@okbank,2026,4,25/04/26,17:25:00,MER0159,QR,12.8954262885,77.6438937679,No,NONE,No,0.23
TXN003017,14876,PAY,user044@okbank,2026,5,04/05/26,9:14:00,MER0076,ACCOUNT_IFSC,13.0469634218,77.6415051526,No,NONE,No,0.28
TXN001620,16511,PAY,user050@okbank,2026,1,19/01/26,10:13:00,MER0053,MOBILE,13.0599098377,77.5796209446,No,NONE,No,0.21
TXN001333,32878,PAY,user045@okbank,2026,3,06/03/26,17:37:00,MER0112,MANDATE,12.9226348824,77.5495237839,No,NONE,No,0.37
TXN004617,26161,PAY,user030@okbank,2026,5,14/05/26,8:56:00,MER0096,IN_APP,12.8788758426,77.6192166745,No,NONE,No,0.55
TXN004621,20637,PAY,user022@okbank,2026,4,01/04/26,13:06:00,MER0094,INTENT,12.8478661061,77.5501821292,No,NONE,No,0.22
TXN000015,66236,PAY,user003@okbank,2026,5,11/05/26,17:57:00,MER0066,COLLECT,12.9552657049,77.5646875475,No,COLLECT_REQUEST_FRAUD,Yes,0.87
TXN003383,20566,PAY,user003@okbank,2026,2,06/02/26,0:59:00,MER0069,ACCOUNT_IFSC,12.9160026742,77.5513591964,No,NONE,No,0.14
TXN003181,20638,PAY,user039@okbank,2026,5,24/05/26,13:40:00,MER0054,VPA,12.9039961606,77.5816835477,No,NONE,No,0.27
TXN003141,17420,PAY,user041@okbank,2026,2,27/02/26,21:30:00,MER0131,QR,12.9609956856,77.6801858019,No,NONE,No,0.26
TXN003780,9975,PAY,user050@okbank,2026,6,15/06/26,17:52:00,MER0048,COLLECT,12.9616783376,77.6616507494,No,NONE,No,0.28
TXN002096,31342,PAY,user012@okbank,2026,3,14/03/26,9:40:00,MER0194,MANDATE,12.9184185151,77.5674269894,No,NONE,No,0.37
TXN001621,30295,PAY,user034@okbank,2026,2,19/02/26,18:52:00,MER0110,ACCOUNT_IFSC,12.8278197129,77.6280533069,No,NONE,No,0.25
TXN000294,3131,PAY,user025@okbank,2026,6,22/06/26,4:34:00,MER0066,VPA,12.9632034831,77.5717010807,No,NONE,No,0.36
TXN002761,23294,PAY,user016@okbank,2026,1,05/01/26,19:55:00,MER0055,COLLECT,12.8669798649,77.5866310525,No,NONE,No,0.27
TXN004134,22667,PAY,user020@okbank,2026,2,07/02/26,11:09:00,MER0185,INTENT,12.9064656302,77.6148970263,No,NONE,No,0.11
TXN004823,4194,PAY,user017@okbank,2026,2,12/02/26,13:55:00,MER0179,MOBILE,12.8484262028,77.6396737321,No,NONE,No,0.2
TXN000004,48188,PAY,user013@okbank,2026,1,24/01/26,7:48:00,MER0005,MOBILE,13.0080651192,77.5829999974,No,TEST_THEN_DRAIN,Yes,0.85
TXN001385,14121,PAY,user046@okbank,2026,3,23/03/26,23:12:00,MER0122,ACCOUNT_IFSC,12.9682765518,77.6182301091,No,NONE,No,0.43
TXN003815,16271,PAY,user046@okbank,2026,2,17/02/26,6:38:00,MER0101,IN_APP,13.0037329672,77.5612614026,No,NONE,No,0.43
TXN003863,26778,PAY,user028@okbank,2026,1,27/01/26,11:23:00,MER0117,MANDATE,12.9844052247,77.6370299751,No,NONE,No,0.27
TXN004130,9723,PAY,user040@okbank,2026,5,12/05/26,19:32:00,MER0046,INTENT,12.9957463098,77.6638707844,No,NONE,No,0.41
TXN003049,8345,PAY,user029@okbank,2026,3,10/03/26,21:35:00,MER0073,ACCOUNT_IFSC,13.0215972498,77.5779154329,No,NONE,No,0.27
TXN001126,19795,PAY,user006@okbank,2026,5,23/05/26,22:33:00,MER0117,INTENT,12.953590165,77.5171633407,No,NONE,No,0.52
TXN000459,21248,PAY,user040@okbank,2026,3,09/03/26,9:55:00,MER0103,QR,12.9826478413,77.6373295258,No,NONE,No,0.4
TXN001949,22024,PAY,user016@okbank,2026,1,16/01/26,7:14:00,MER0018,MOBILE,12.979529712,77.5202461662,No,NONE,No,0.3
TXN004440,18266,PAY,user045@okbank,2026,4,05/04/26,16:01:00,MER0089,MOBILE,13.1031960906,77.6472356889,No,NONE,No,0.38
TXN002367,11264,PAY,user042@okbank,2026,5,24/05/26,12:30:00,MER0138,IN_APP,12.9574130758,77.6078811331,No,NONE,No,0.16
TXN000452,1653,PAY,user014@okbank,2026,1,26/01/26,13:06:00,MER0016,QR,13.0146084797,77.6164920387,No,NONE,No,0.18
TXN000059,76277,PAY,user042@okbank,2026,1,19/01/26,7:05:00,MER0137,COLLECT,12.9721566237,77.6281868241,No,REMOTE_ACCESS_FRAUD,Yes,0.76
TXN004410,19148,PAY,user017@okbank,2026,3,16/03/26,3:07:00,MER0185,ACCOUNT_IFSC,13.0228871526,77.6143837006,No,NONE,No,0.26
TXN003808,100,PAY,user019@okbank,2026,1,23/01/26,13:19:00,MER0167,QR,12.9187291675,77.6126163058,No,NONE,No,0.36
TXN004971,19401,PAY,user016@okbank,2026,4,09/04/26,6:58:00,MER0009,ACCOUNT_IFSC,12.9122027036,77.5965008265,No,NONE,No,0.19
TXN003770,16345,PAY,user031@okbank,2026,5,22/05/26,9:22:00,MER0056,MANDATE,12.9049690339,77.6089238424,No,NONE,No,0.12
TXN000536,14533,PAY,user009@okbank,2026,4,10/04/26,16:23:00,MER0087,INTENT,12.9098113638,77.6759691358,No,NONE,No,0.26
TXN004959,30287,PAY,user008@okbank,2026,5,11/05/26,6:04:00,MER0196,MOBILE,13.0677000827,77.655604736,No,NONE,No,0.27
TXN003652,19452,PAY,user022@okbank,2026,2,06/02/26,3:27:00,MER0024,ACCOUNT_IFSC,12.9762964872,77.6181927612,No,NONE,No,0.19
TXN004594,14821,PAY,user030@okbank,2026,2,22/02/26,17:30:00,MER0161,MOBILE,12.8326560352,77.6790849043,No,NONE,No,0.33
TXN004950,11350,PAY,user037@okbank,2026,2,06/02/26,11:16:00,MER0116,IN_APP,12.9539244279,77.6278698239,No,NONE,No,0.37
TXN000832,23184,PAY,user042@okbank,2026,5,01/05/26,0:56:00,MER0109,COLLECT,13.0017686641,77.5737375932,No,NONE,No,0.26
TXN004637,25326,PAY,user023@okbank,2026,5,09/05/26,13:19:00,MER0065,IN_APP,13.0590289535,77.6132094358,No,NONE,No,0.08
TXN001973,22221,PAY,user044@okbank,2026,2,06/02/26,15:13:00,MER0046,MOBILE,12.932014016,77.5744993755,No,NONE,No,0.08
TXN001721,2890,PAY,user041@okbank,2026,5,12/05/26,18:04:00,MER0015,ACCOUNT_IFSC,12.8675912586,77.6754895276,No,NONE,No,0.24
TXN002437,100,PAY,user039@okbank,2026,5,01/05/26,4:38:00,MER0060,QR,13.0368745677,77.6436044317,No,NONE,No,0.29
TXN002763,28484,PAY,user002@okbank,2026,6,02/06/26,9:55:00,MER0098,MOBILE,12.9562650236,77.5494243847,No,NONE,No,0.16
TXN003541,20666,PAY,user041@okbank,2026,5,25/05/26,16:13:00,MER0066,IN_APP,12.978629601,77.5457930369,No,NONE,No,0.61
TXN004532,24804,PAY,user040@okbank,2026,4,18/04/26,7:17:00,MER0111,MOBILE,13.0184025682,77.6088020654,No,NONE,No,0.28
TXN004784,23913,PAY,user029@okbank,2026,2,25/02/26,21:51:00,MER0166,ACCOUNT_IFSC,13.0221323442,77.574088931,No,NONE,No,0.23
TXN000974,9901,PAY,user033@okbank,2026,3,15/03/26,20:23:00,MER0058,IN_APP,12.9672598553,77.6291583777,No,NONE,No,0.21
TXN001710,100,PAY,user028@okbank,2026,4,04/04/26,6:11:00,MER0071,COLLECT,12.9708004369,77.5464304483,No,NONE,No,0.42
TXN004080,17316,PAY,user009@okbank,2026,3,05/03/26,16:29:00,MER0032,MOBILE,12.9742388036,77.5232953615,No,NONE,No,0.17
TXN000800,18809,PAY,user028@okbank,2026,4,24/04/26,19:03:00,MER0095,IN_APP,12.9764262055,77.5418026657,No,NONE,No,0.02
TXN000717,11834,PAY,user043@okbank,2026,3,14/03/26,13:37:00,MER0069,COLLECT,12.9631927282,77.6069787305,No,NONE,No,0.33
TXN000995,6282,PAY,user029@okbank,2026,2,19/02/26,12:23:00,MER0010,MANDATE,12.9996582954,77.5599299896,No,NONE,No,0.02
TXN000634,27903,PAY,user028@okbank,2026,4,10/04/26,10:24:00,MER0110,ACCOUNT_IFSC,13.0515058287,77.5979830241,No,NONE,No,0.13
TXN002537,14733,PAY,user047@okbank,2026,5,22/05/26,3:27:00,MER0187,INTENT,12.9391860965,77.6182068323,No,NONE,No,0.27
TXN002185,24826,PAY,user013@okbank,2026,4,06/04/26,2:08:00,MER0016,COLLECT,12.9668145293,77.6581675483,No,NONE,No,0.37
TXN000607,20876,PAY,user037@okbank,2026,3,08/03/26,1:22:00,MER0157,MOBILE,12.9274143667,77.5789754572,No,NONE,No,0.16
TXN002191,10746,PAY,user028@okbank,2026,1,06/01/26,5:39:00,MER0084,VPA,12.976583096,77.5834016249,No,NONE,No,0.12
TXN002359,12377,PAY,user013@okbank,2026,5,28/05/26,0:53:00,MER0021,ACCOUNT_IFSC,12.8378390257,77.6062640276,No,NONE,No,0.2
TXN003012,100,PAY,user019@okbank,2026,5,06/05/26,23:46:00,MER0118,INTENT,12.9265072492,77.6094426044,No,NONE,No,0.24
TXN001099,100,PAY,user050@okbank,2026,3,23/03/26,21:49:00,MER0037,QR,12.9625669198,77.5300866091,No,NONE,No,0.39
TXN000062,64365,PAY,user032@okbank,2026,4,06/04/26,22:57:00,MER0093,COLLECT,12.8897932968,77.5316688936,No,COLLECT_REQUEST_FRAUD,Yes,0.72
TXN001578,19612,PAY,user025@okbank,2026,5,16/05/26,7:33:00,MER0186,QR,12.9610705845,77.581907663,No,NONE,No,0.19
TXN004427,28001,PAY,user007@okbank,2026,1,11/01/26,11:54:00,MER0178,COLLECT,12.982011511,77.6809030402,No,NONE,No,0.32
TXN003315,18699,PAY,user021@okbank,2026,4,18/04/26,15:00:00,MER0090,MOBILE,13.0361990485,77.6001325577,No,NONE,No,0.21
TXN002990,444,PAY,user019@okbank,2026,3,07/03/26,19:47:00,MER0107,MANDATE,12.9781015407,77.626231076,No,NONE,No,0.31
TXN003004,100,PAY,user028@okbank,2026,1,15/01/26,0:11:00,MER0161,ACCOUNT_IFSC,12.9357465197,77.6122311742,No,NONE,No,0.31
TXN000021,42007,PAY,user021@okbank,2026,5,10/05/26,9:43:00,MER0176,COLLECT,13.0198636134,77.5640675513,No,INVESTMENT_SCAM,Yes,0.73
TXN000238,48601,PAY,user004@okbank,2026,1,24/01/26,21:34:00,MER0151,MANDATE,12.8995088385,77.5977274659,Yes,TEST_THEN_DRAIN,Yes,0.81
TXN000768,47196,PAY,user042@okbank,2026,1,08/01/26,16:15:00,MER0174,IN_APP,12.9946289871,77.5794280694,No,NONE,No,0.42
TXN003120,16396,PAY,user034@okbank,2026,2,12/02/26,6:48:00,MER0039,ACCOUNT_IFSC,12.9558598651,77.5473517015,No,NONE,No,0.27
TXN002120,30895,PAY,user037@okbank,2026,2,13/02/26,5:09:00,MER0025,MOBILE,12.9517445106,77.5272535027,No,NONE,No,0.2
TXN003113,21267,PAY,user036@okbank,2026,1,10/01/26,19:03:00,MER0167,IN_APP,12.9245492247,77.5068764032,No,NONE,No,0.31
TXN003558,12349,PAY,user018@okbank,2026,2,21/02/26,11:18:00,MER0001,IN_APP,12.9108774723,77.6060587455,No,NONE,No,0.33
TXN002063,31135,PAY,user025@okbank,2026,6,11/06/26,13:41:00,MER0112,COLLECT,13.0072847046,77.61973206,No,NONE,No,0.29
TXN002742,24117,PAY,user017@okbank,2026,3,20/03/26,10:56:00,MER0191,COLLECT,12.9722530006,77.557465316,No,NONE,No,0.31
TXN002834,2093,PAY,user033@okbank,2026,4,24/04/26,14:08:00,MER0115,ACCOUNT_IFSC,12.9433267556,77.5024628916,No,NONE,No,0.17
TXN002712,19997,PAY,user012@okbank,2026,6,06/06/26,7:35:00,MER0016,VPA,13.0121771372,77.5461295254,No,NONE,No,0.38
TXN003417,10896,PAY,user029@okbank,2026,2,15/02/26,1:55:00,MER0032,IN_APP,12.9402595461,77.6539829269,No,NONE,No,0.29
TXN004311,26303,PAY,user021@okbank,2026,4,07/04/26,14:33:00,MER0169,ACCOUNT_IFSC,12.8934017562,77.5964449893,No,NONE,No,0.31
TXN003111,38206,PAY,user039@okbank,2026,6,24/06/26,22:54:00,MER0098,COLLECT,12.901363336,77.6739231625,No,NONE,No,0.26
